#     'r'     'cord11(r)'     'cord12(r)'     'cord22(r)'     cord21(r)
    6.1274      53.21778     26.12069       24.1038     52.24138
     6.137      53.22769     26.12168       24.1038     52.24336
    6.1465      53.22954     26.12187       24.1038     52.24373
    6.1561      53.23031     26.12212       24.1038     52.24424
    6.1657      53.23033     26.12334       24.1038     52.24668
    6.1753      53.23033     26.13317       24.1038     52.26635
    6.1849      53.23033     26.15418       24.1038     52.30835
    6.1945      53.23033     26.18082       24.1038     52.36164
    6.2041      53.23033     26.25815       24.1038      52.5163
    6.2137      53.23033     26.41852       24.1038     52.83703
    6.2233      53.23033     26.61754       24.1038     53.23508
    6.2329      53.23033     26.81719       24.1038     53.63438
    6.2425      53.23033     26.98219       24.1038     53.96438
    6.2521      53.23033     27.06513       24.1038     54.13026
    6.2617      53.23033     27.09701       24.1038     54.19402
    6.2713      53.23033     27.12407       24.1038     54.24813
    6.2809       53.2307     27.14913       24.1038     54.29826
    6.2905      53.23245     27.21798       24.1038     54.43595
    6.3001      53.23618     27.37853       24.1038     54.75705
    6.3097      53.24118     27.58829       24.1038     55.17658
    6.3193      53.24723       27.803       24.1038       55.606
    6.3289      53.26168     27.99515       24.1038     55.99029
    6.3385      53.32767     28.09786       24.1038     56.19572
    6.3481      53.48349     28.12914       24.1038     56.25828
    6.3577      53.69524     28.15345       24.1038     56.30689
    6.3673      53.91368     28.19348       24.1038     56.38696
    6.3769      54.10098     28.29245       24.1038      56.5849
    6.3865      54.20007     28.54295       24.1038     57.08589
    6.3961      54.23019     28.93184       24.1038     57.86368
    6.4057      54.26067     29.34521       24.1038     58.69041
    6.4152      54.32722     29.72111       24.1038     59.44221
    6.4248      54.42789     29.96623       24.1038     59.93246
    6.4344      54.76455     30.05811       24.1038     60.11622
     6.444      55.42396     30.09691       24.1038     60.19382
    6.4536      56.26989     30.12632       24.1038     60.25263
    6.4632      57.11494     30.14549       24.1038     60.29099
    6.4728       57.7408     30.16189       24.1038     60.32378
    6.4824      58.04919     30.18847       24.1038     60.37694
     6.492      58.15038     30.28779       24.1038     60.57557
    6.5016      58.20786     30.47441      24.10405     60.94882
    6.5112       58.2271     30.75055      24.10647      61.5011
    6.5208      58.23682     31.11722      24.11194     62.23443
    6.5304      58.24278     31.46996      24.13001     62.93992
      6.54      58.24466     31.74832      24.15984     63.49664
    6.5496      58.24509     31.96569      24.20395     63.93138
    6.5592      58.24526     32.09433      24.30182     64.18866
    6.5688      58.24526     32.13921      24.71329     64.27841
    6.5784      58.24527     32.16315      25.42582      64.3263
     6.588      58.24543     32.21128      26.26511     64.42256
    6.5976      58.24577     32.36306      27.10003     64.72613
    6.6072      58.24695     32.69345       27.6951      65.3869
    6.6168      58.24949     33.15458      27.96863     66.30916
    6.6264      58.25389     33.69976      28.03331     67.39952
     6.636      58.26243     34.28519      28.07196     68.57038
    6.6456      58.28556     34.82359      28.09802     69.64718
    6.6552      58.32904     35.28056      28.10962     70.56113
    6.6648      58.48477     35.64917      28.11391     71.29834
    6.6744      58.79927     35.91422      28.11543     71.82844
     6.684      59.21832     36.06016      28.11547     72.12032
    6.6935      59.64381     36.13743      28.11547     72.27487
    6.7031      59.99243     36.26369      28.11547     72.52737
    6.7127      60.19553     36.46328      28.11547     72.92657
    6.7223      60.29029     36.67621      28.11547     73.35242
    6.7319      60.51228     36.88476      28.11547     73.76952
    6.7415      60.97629     37.04689      28.11547     74.09378
    6.7511       61.6333     37.11641      28.11547     74.23281
    6.7607      62.45203      37.1313      28.11547      74.2626
    6.7703      63.29167     37.14231      28.11547     74.28463
    6.7799      63.87738      37.1494      28.11547     74.29879
    6.7895      64.33744     37.15227      28.11547     74.30453
    6.7991      64.83889     37.15349      28.11547     74.30698
    6.8087      65.31015     37.15416      28.11547     74.30833
    6.8183      65.75273     37.15437      28.11551     74.30873
    6.8279       66.0876     37.15437       28.1168     74.30875
    6.8375      66.23289     37.15437      28.12173     74.30875
    6.8471      66.27818     37.15437      28.13149     74.30875
    6.8567      66.33243     37.15437      28.15536     74.30875
    6.8663      66.42038     37.15437       28.1922     74.30875
    6.8759      66.70748     37.15445      28.25774      74.3089
    6.8855      67.21258     37.15467      28.47479     74.30934
    6.8951      67.83293     37.15524      28.98861     74.31049
    6.9047      68.44613     37.15648      29.73654     74.31296
    6.9143       68.9043     37.15843      30.56353     74.31686
    6.9239      69.14312     37.16146      31.30561     74.32292
    6.9335      69.21389     37.17611      31.78407     74.35222
    6.9431      69.25464     37.21219      31.98771     74.42439
    6.9527      69.29415     37.31589      32.05279     74.63179
    6.9622      69.40532     37.49178      32.09077     74.98357
    6.9718      69.60836     37.69133      32.11358     75.38266
    6.9814      69.84099      37.8872      32.12212      75.7744
     6.991       70.1154     38.03809        32.126     76.07619
    7.0006      70.54224     38.11542       32.1265     76.23083
    7.0102      71.14906     38.14154      32.12659     76.28309
    7.0198      71.88763     38.15136      32.12659     76.30272
    7.0294      72.73918     38.15418      32.12659     76.30835
     7.039      73.53691     38.15586      32.12659     76.31172
    7.0486      74.13325     38.15676      32.12659     76.31352
    7.0582      74.52748     38.15703      32.12659     76.31407
    7.0678      74.83904     38.15713      32.12659     76.31426
    7.0774      75.19668     38.15713      32.12659     76.31426
     7.087      75.63774     38.15713      32.12659     76.31426
    7.0966      76.10272     38.15719      32.12659     76.31437
    7.1062      76.52808     38.15785      32.12659     76.31571
    7.1158      76.89316     38.16049      32.12659     76.32098
    7.1254      77.12157      38.1673      32.12659      76.3346
     7.135       77.2229     38.17716      32.12659     76.35432
    7.1446      77.26381     38.19221      32.12659     76.38442
    7.1542      77.28129      38.2413      32.12659      76.4826
    7.1638      77.29099     38.37035      32.12659      76.7407
    7.1734      77.29565     38.54923      32.12659     77.09846
     7.183      77.29767     38.72488      32.12668     77.44976
    7.1926      77.29815     38.90314      32.12704     77.80627
    7.2022      77.29866     39.05533      32.12846     78.11065
    7.2118      77.30011     39.13353      32.13249     78.26705
    7.2214      77.30367     39.18428      32.14044     78.36857
     7.231      77.32035     39.30862      32.16671     78.61724
    7.2405      77.35001     39.50239      32.22315     79.00478
    7.2501      77.38497     39.71854      32.30022     79.43707
    7.2597      77.43676     39.93376      32.43643     79.86751
    7.2693      77.50807     40.11345      32.87805      80.2269
    7.2789      78.00659     40.28057      34.07947     80.56115
    7.2885      79.54224     40.47149      36.43128     80.94297
    7.2981      81.74474     40.70533      39.45508     81.41065
    7.3077      84.11032     41.00313      42.48296     82.00625
    7.3173      86.44972     41.33039      45.12405     82.66078
    7.3269      88.28691     41.62233      47.00835     83.24466
    7.3365      89.10511     41.92446      47.84861     83.84892
    7.3461      89.24447      42.2699      47.98337     84.53979
    7.3557      89.47486     42.57396      48.05355     85.14792
    7.3653       89.8962     42.81534      48.10283     85.63068
    7.3749      90.54026     43.01112      48.13981     86.02223
    7.3845      91.34497      43.1206      48.16134      86.2412
    7.3941       92.1379     43.15614      48.16654     86.31228
    7.4037      92.90129     43.17881      48.16812     86.35761
    7.4133      93.61516     43.20392      48.16868     86.40785
    7.4229      94.22481     43.24702      48.16868     86.49404
    7.4325      94.76302     43.41434      48.16868     86.82868
    7.4421      95.36483     43.73148      48.16868     87.46297
    7.4517      96.02859     44.11946      48.16868     88.23891
    7.4613       96.6595     44.55124      48.16868     89.10248
    7.4709       97.2686     45.02026       48.1687     90.04052
    7.4805      97.86266     45.43121        48.169     90.86243
    7.4901      98.42167     45.70122      48.16972     91.40245
    7.4997      98.90116     45.91018      48.17175     91.82036
    7.5092      99.34848     46.08461      48.17633     92.16923
    7.5188      99.76867     46.18259       48.1882     92.36519
    7.5284      100.1052     46.28463      48.21253     92.56925
     7.538      100.3202     46.44497      48.25926     92.88994
    7.5476      100.5331     46.65707      48.34944     93.31414
    7.5572      100.8719     46.87178      48.65646     93.74356
    7.5668      101.2845     47.04121      49.42053     94.08241
    7.5764      101.7145     47.21564       50.7033     94.43127
     7.586      102.0664      47.4133      52.36524     94.82661
    7.5956      102.2676     47.63638      54.23143     95.27277
    7.6052      102.3947     47.93195      56.00433     95.86391
    7.6148      102.5624     48.33856      57.41145     96.67711
    7.6244      102.7633     48.81946      58.46076     97.63892
     7.634      102.9719     49.33984      59.23825     98.67968
    7.6436      103.1625     49.87064      59.76342     99.74128
    7.6532      103.3103     50.34265      60.03351     100.6853
    7.6628      103.4321     50.71011      60.14425     101.4202
    7.6724      103.6402     50.97179      60.18347     101.9436
     7.682      103.9755     51.19707      60.19457     102.3941
    7.6916      104.4369      51.4264      60.19878     102.8528
    7.7012      104.9088     51.66182      60.19902     103.3236
    7.7108       105.324     51.96769      60.19902     103.9354
    7.7204      105.8215     52.36383      60.19902     104.7277
      7.73      106.3865     52.81891      60.19902     105.6378
    7.7396      106.9649     53.28354      60.19902     106.5671
    7.7492      107.6119     53.67334      60.19902     107.3467
    7.7588      108.3455      53.9395      60.19902      107.879
    7.7684      108.9983     54.08918      60.19902     108.1784
     7.778      109.4877     54.15246      60.19902     108.3049
    7.7875      109.9275     54.17618      60.19902     108.3524
    7.7971       110.299     54.18768      60.19902     108.3754
    7.8067      110.5797     54.19477      60.19902     108.3895
    7.8163      110.8763     54.19916      60.19902     108.3983
    7.8259      111.2674     54.20294      60.19902     108.4059
    7.8355      111.7399     54.21136      60.19902     108.4227
    7.8451      112.2986     54.23069      60.19902     108.4614
    7.8547      112.7938     54.28561      60.19902     108.5712
    7.8643      113.1278     54.40074      60.19902     108.8015
    7.8739      113.4011     54.55818      60.19902     109.1164
    7.8835      113.6218     54.76444      60.19902     109.5289
    7.8931      113.8412     54.99383      60.19902     109.9877
    7.9027      114.0483     55.23411      60.19902     110.4682
    7.9123      114.2083     55.46586      60.19902     110.9317
    7.9219      114.3171     55.71929      60.19902     111.4386
    7.9315      114.3621     56.00461      60.19902     112.0092
    7.9411      114.3768     56.28515      60.19902     112.5703
    7.9507      114.3866     56.55916      60.19902     113.1183
    7.9603      114.3919     56.78763      60.19902     113.5753
    7.9699      114.3958     56.98524      60.19902     113.9705
    7.9795      114.4003     57.13639      60.19902     114.2728
    7.9891      114.4134     57.20909      60.19902     114.4182
    7.9987      114.4452     57.25483      60.19902     114.5097
    8.0083      114.5345     57.37076      60.19902     114.7415
    8.0179      114.7493     57.55072      60.19902     115.1014
    8.0275       115.069     57.75983      60.19902     115.5197
    8.0371      115.4294     58.03433      60.19902     116.0687
    8.0467      115.7945     58.34401      60.19902      116.688
    8.0562      116.1091     58.63729      60.19902     117.2746
    8.0658      116.3169     58.86392      60.19902     117.7278
    8.0754      116.4347      59.0188      60.19902     118.0376
     8.085      116.6198     59.13362      60.19902     118.2672
    8.0946      116.9236     59.18605      60.19902     118.3721
    8.1042      117.3989     59.20311      60.19906     118.4062
    8.1138      118.1692     59.21726      60.19923     118.4345
    8.1234      119.1005     59.23273      60.19952     118.4655
     8.133      120.1121     59.27229      60.20036     118.5446
    8.1426      121.0979       59.382      60.20949      118.764
    8.1522      122.0101     59.54347      60.22836     119.0869
    8.1618      122.9376      59.7171      60.25136     119.4342
    8.1714      123.7809     59.89472      60.30218     119.7894
     8.181      124.5519     60.06026      60.51409     120.1205
    8.1906      125.2611     60.17669      60.96202     120.3534
    8.2002      125.8115     60.24073      61.55173     120.4815
    8.2098       126.158     60.36253      62.44114     120.7251
    8.2194      126.3185     60.62239      63.41981     121.2448
     8.229      126.3809     61.04349      64.21593      122.087
    8.2386      126.4111     61.56665      64.91376     123.1333
    8.2482      126.4394     62.10017      65.40912     124.2003
    8.2578       126.473     62.60423      65.75228     125.2085
    8.2674      126.5896     63.04303      66.02123     126.0861
     8.277      126.8541     63.37422      66.16372     126.7484
    8.2866      127.1947     63.62014      66.19542     127.2403
    8.2962      127.5486     63.89439      66.20369     127.7888
    8.3058      127.8947     64.21279      66.20958     128.4256
    8.3154      128.1911     64.53179      66.21232     129.0636
     8.325      128.3492     64.81253      66.21304     129.6251
    8.3345      128.3957     65.02657      66.21304     130.0531
    8.3441      128.4282     65.18859      66.21304     130.3772
    8.3537      128.4562     65.32645      66.21304     130.6529
    8.3633      128.4841     65.48528      66.21304     130.9706
    8.3729      128.5844     65.72849      66.21304      131.457
    8.3825      128.8159     66.06209      66.21304     132.1242
    8.3921      129.1427      66.4441      66.21304     132.8882
    8.4017      129.5126     66.94235      66.21304     133.8847
    8.4113      129.8746     67.49381       66.2131     134.9876
    8.4209      130.1774     68.00676      66.21368     136.0135
    8.4305      130.3697     68.47394      66.21545     136.9479
    8.4401      130.5586     68.83355      66.22605     137.6671
    8.4497      130.8745      69.0803      66.25567     138.1606
    8.4593      131.3003       69.219      66.31684      138.438
    8.4689       131.778     69.35126      66.41858     138.7025
    8.4785      132.2938     69.54116       66.7105     139.0823
    8.4881      133.1267     69.76447      67.53119     139.5289
    8.4977      134.2289     70.01016      68.82747     140.0203
    8.5073      135.3193     70.27675      70.17279     140.5535
    8.5169      136.6379     70.58906      71.47101     141.1781
    8.5265      138.2193     71.00281      72.71079     142.0056
    8.5361      139.7845     71.50335      73.62569     143.0067
    8.5457       140.985     72.03082      74.01011     144.0616
    8.5553      141.7992      72.5415      74.10471      145.083
    8.5649      142.4315     73.02033      74.17961     146.0407
    8.5745      142.8228     73.49414      74.21924     146.9883
    8.5841      143.1758     73.97214      74.23005     147.9443
    8.5937      143.6387     74.41589       74.2311     148.8318
    8.6032      144.1714     74.77426       74.2311     149.5485
    8.6128      144.7228     75.03193       74.2311     150.0639
    8.6224      145.2612     75.16525       74.2311     150.3305
     8.632      145.8299     75.21207       74.2311     150.4241
    8.6416      146.4643     75.23129       74.2311     150.4626
    8.6512      147.3077     75.23973       74.2311     150.4795
    8.6608      148.3166     75.24358       74.2311     150.4872
    8.6704      149.3866     75.24553       74.2311     150.4911
      8.68      150.3195     75.24676       74.2311     150.4935
    8.6896      150.9562     75.24861       74.2311     150.4972
    8.6992      151.3336     75.25752       74.2311      150.515
    8.7088      151.5227     75.29049       74.2311      150.581
    8.7184      151.7536     75.38777      74.23153     150.7755
     8.728      152.1394     75.53927      74.23533     151.0785
    8.7376      152.6735     75.70573      74.24259     151.4115
    8.7472      153.2875     75.89962      74.26106     151.7992
    8.7568      153.9983      76.1738      74.30161     152.3476
    8.7664      154.6466     76.55634      74.42529     153.1127
     8.776      155.0474     76.97686      74.78359     153.9537
    8.7856       155.302     77.42607      75.36571     154.8521
    8.7952      155.4227      77.9528      76.02392     155.9056
    8.8048      155.4556     78.52329      76.71964     157.0466
    8.8144      155.4818     79.06131      77.36434     158.1226
     8.824      155.5062     79.55849      77.86241      159.117
    8.8336       155.527     80.03211      78.11746     160.0642
    8.8432      155.5903     80.42885      78.18697     160.8577
    8.8528      155.7658     80.74447      78.22096     161.4889
    8.8624      156.0466      81.0319      78.23222     162.0638
    8.8719      156.4449     81.32429      78.23819     162.6486
    8.8815      156.8712     81.60625      78.23984     163.2125
    8.8911      157.1846     81.89332      78.23984     163.7866
    8.9007      157.3997     82.20781      78.23984     164.4156
    8.9103      157.5713     82.53187      78.23984     165.0637
    8.9199      157.8056     82.81423      78.23984     165.6285
    8.9295      158.1463     83.01164      78.23984     166.0233
    8.9391      158.7314     83.16144      78.23984     166.3229
    8.9487      159.4211     83.26514      78.23984     166.5303
    8.9583      160.0759     83.35713      78.23984     166.7143
    8.9679       160.677     83.54554      78.23984     167.0911
    8.9775      161.0612     83.85289      78.23984     167.7058
    8.9871      161.3029     84.25123      78.23984     168.5025
    8.9967       161.429     84.75707      78.23984     169.5141
    9.0063      161.4749     85.37542      78.23984     170.7508
    9.0159      161.4991     85.97164      78.23984     171.9433
    9.0255      161.5118      86.4332      78.23984     172.8664
    9.0351      161.5322     86.76682      78.23984     173.5336
    9.0447      161.6275     86.98276      78.23984     173.9655
    9.0543      161.8364      87.1334      78.23984     174.2668
    9.0639       162.108     87.23228      78.23984     174.4646
    9.0735      162.4813     87.27035      78.23984     174.5407
    9.0831      162.8679     87.29361      78.23984     174.5872
    9.0927      163.1533     87.32935      78.23984     174.6587
    9.1023      163.3821     87.43034      78.23984     174.8607
    9.1119      163.5362      87.6494      78.23984     175.2988
    9.1215      163.6707      87.9768      78.23984     175.9536
    9.1311      163.8483      88.3504      78.23984     176.7008
    9.1407      164.1417     88.68586      78.23984     177.3717
    9.1502      164.5399     88.96119      78.23984     177.9224
    9.1598      165.0072     89.15139      78.23984     178.3028
    9.1694      165.6411     89.23207      78.23984     178.4641
     9.179      166.4149     89.25705      78.23984     178.5141
    9.1886       167.264     89.27219      78.23985     178.5444
    9.1982      168.1407     89.28495      78.24009     178.5699
    9.2078      168.9283      89.2999       78.2432     178.5998
    9.2174      169.6717      89.3229      78.25115     178.6458
     9.227      170.4072     89.40028      78.26589     178.8006
    9.2366      171.1265     89.54034      78.30428     179.0807
    9.2462      171.7851     89.69686      78.39806     179.3937
    9.2558      172.3479     89.85469      78.70345     179.7094
    9.2654      172.8889     90.01246      79.24531     180.0249
     9.275      173.4571     90.14863      79.88925     180.2973
    9.2846      174.1107     90.22693      80.58283     180.4539
    9.2942      174.8029     90.25762      81.27763     180.5152
    9.3038      175.5207     90.27642       82.0246     180.5528
    9.3134      176.2013     90.29338       82.9908     180.5868
     9.323      176.7726      90.3099      84.15847     180.6198
    9.3326      177.2617     90.34855      85.52761     180.6971
    9.3422      177.6722     90.48554      86.94221     180.9711
    9.3518      178.0216      90.7391      88.15159     181.4782
    9.3614      178.3562     91.07845      89.16184     182.1569
     9.371      178.7042     91.48496       89.8492     182.9699
    9.3806      179.0488     91.83856      90.14595     183.6771
    9.3902      179.3966     92.08902       90.2239      184.178
    9.3998      179.7506     92.28686       90.2499     184.5737
    9.4094      180.0804     92.45066      90.26007     184.9013
    9.4189      180.3422      92.6123      90.26295     185.2246
    9.4285      180.4903     92.78257      90.26419     185.5651
    9.4381      180.5684     92.94739      90.26457     185.8948
    9.4477      180.6629     93.09276      90.26457     186.1855
    9.4573      180.9295     93.20904      90.26457     186.4181
    9.4669      181.4378     93.26636      90.26457     186.5327
    9.4765      182.1371     93.27691      90.26457     186.5538
    9.4861      183.0561     93.28151      90.26457      186.563
    9.4957      184.1239     93.28421      90.26457     186.5684
    9.5053      185.2373     93.28684       90.2648     186.5737
    9.5149      186.2566     93.28906      90.26663     186.5781
    9.5245      187.0363     93.29277      90.27189     186.5855
    9.5341      187.6259      93.2992      90.28184     186.5984
    9.5437       188.122     93.31824      90.29978     186.6365
    9.5533      188.6043     93.37829      90.32507     186.7566
    9.5629      189.0516     93.48556      90.41928     186.9711
    9.5725      189.4167     93.66164      90.72132     187.3233
    9.5821      189.7613     93.89431      91.24081     187.7886
    9.5917       190.089     94.09159      91.98237     188.1832
    9.6013      190.3634     94.23011      92.80415     188.4602
    9.6109      190.5304     94.37123       93.4785     188.7425
    9.6205       190.602     94.52951      93.94167      189.059
    9.6301       190.683     94.75695      94.15605     189.5139
    9.6397      190.9066     95.07818      94.21718     190.1564
    9.6493      191.3455      95.4126      94.24247     190.8252
    9.6589      192.0294     95.77391      94.25906     191.5478
    9.6685      193.0007     96.12384      94.26744     192.2477
    9.6781      194.1309     96.42833      94.27157     192.8567
    9.6877      195.2189     96.80144      94.27242     193.6029
    9.6972      196.2199     97.25874      94.27294     194.5175
    9.7068      197.0809     97.72262      94.27415     195.4452
    9.7164      197.7282     98.15791      94.27656     196.3158
     9.726       198.204     98.54779      94.28529     197.0956
    9.7356      198.5169     98.87707      94.30239     197.7541
    9.7452      198.7886     99.13171      94.33632     198.2634
    9.7548      199.1272     99.26988      94.42298     198.5398
    9.7644      199.5928     99.31936      94.69482     198.6387
     9.774      200.2801     99.40847      95.17053     198.8169
    9.7836      201.1742     99.60813      95.86771     199.2163
    9.7932      202.3921     99.89083      97.10288     199.7817
    9.8028      203.9934     100.3346      98.83893     200.6691
    9.8124      205.7049     100.8531      100.7477     201.7062
     9.822      1.773727    0.5311327      2.481763     1.062265
