#     'r'     'cord11(r)'     'cord12(r)'     'cord22(r)'     cord21(r)
    6.1274      50.02411     24.09729      23.92185     48.19457
     6.137       50.0936     24.16924      23.94156     48.33848
    6.1465       50.1521     24.24255      23.95789      48.4851
    6.1561      50.20692     24.31834      23.97128     48.63669
    6.1657       50.2623     24.39765      23.98211     48.79529
    6.1753      50.31697      24.4816      23.99101      48.9632
    6.1849      50.37322     24.57116      23.99916     49.14232
    6.1945      50.43342      24.6705      24.00702       49.341
    6.2041       50.4958     24.78945      24.01448      49.5789
    6.2137      50.56077     24.92593      24.02217     49.85186
    6.2233      50.62984     25.07016      24.02989     50.14033
    6.2329      50.70173     25.22281      24.03707     50.44562
    6.2425      50.77587     25.37594      24.04376     50.75188
    6.2521      50.85265     25.51223      24.04974     51.02446
    6.2617      50.93255     25.62508      24.05557     51.25016
    6.2713      51.01577     25.72791      24.06136     51.45581
    6.2809      51.10013     25.83057      24.06687     51.66113
    6.2905      51.18774     25.93557      24.07231     51.87114
    6.3001      51.28202     26.05457      24.07705     52.10913
    6.3097      51.38169     26.19323      24.08117     52.38645
    6.3193      51.48975     26.33252      24.08537     52.66504
    6.3289       51.6156     26.45726      24.08917     52.91453
    6.3385      51.76274      26.5649      24.09291     53.12981
    6.3481      51.92825     26.65632      24.09668     53.31263
    6.3577      52.10655     26.74642      24.10016     53.49285
    6.3673      52.28033     26.84958      24.10353     53.69917
    6.3769      52.43577     26.97493      24.10679     53.94985
    6.3865      52.57423     27.13005      24.11007      54.2601
    6.3961      52.71529     27.31867        24.113     54.63733
    6.4057      52.87343     27.53284      24.11538     55.06567
    6.4152      53.06606     27.74848      24.11743     55.49695
    6.4248       53.3245     27.94756      24.11941     55.89512
    6.4344      53.67773     28.11757      24.12169     56.23514
     6.444       54.1021     28.24548       24.1238     56.49095
    6.4536      54.52233     28.33716       24.1257     56.67432
    6.4632      54.91501     28.40771      24.12731     56.81541
    6.4728      55.27862     28.47108       24.1285     56.94217
    6.4824      55.59141      28.5445      24.12971     57.08901
     6.492      55.82714     28.64303      24.13097     57.28607
    6.5016      55.97957     28.77627      24.13239     57.55254
    6.5112      56.07503     28.94377      24.13429     57.88753
    6.5208      56.14254     29.12742      24.13955     58.25484
    6.5304      56.19877     29.31442      24.15613     58.62884
      6.54      56.24805     29.50223       24.2034     59.00447
    6.5496      56.29281     29.67315      24.30323      59.3463
    6.5592       56.3368     29.82139      24.45562     59.64279
    6.5688      56.38253     29.96306       24.6752     59.92613
    6.5784       56.4317     30.10347      24.97579     60.20695
     6.588      56.48479     30.25478      25.34371     60.50955
    6.5976      56.54034     30.44205      25.73002     60.88409
    6.6072      56.59797     30.67203      26.06211     61.34406
    6.6168      56.65883     30.94279      26.31828     61.88558
    6.6264       56.7275     31.25945      26.50186      62.5189
     6.636      56.81162     31.60372      26.60892     63.20744
    6.6456      56.91531     31.94696      26.65921     63.89393
    6.6552       57.0455     32.26784      26.68548     64.53568
    6.6648      57.21228     32.54392      26.70106     65.08784
    6.6744       57.4102     32.77163      26.71361     65.54327
     6.684      57.62858     32.96719      26.72884     65.93438
    6.6935      57.86268       33.141      26.74601       66.282
    6.7031      58.09328     33.30264      26.76571     66.60529
    6.7127      58.30642     33.45853      26.78946     66.91705
    6.7223      58.51299     33.61329        26.816     67.22657
    6.7319      58.74596     33.76561       26.8427     67.53123
    6.7415       59.0332     33.90492       26.8693     67.80983
    6.7511      59.37029     34.02574      26.89499     68.05148
    6.7607      59.73364     34.12793      26.91877     68.25586
    6.7703      60.11536     34.21471      26.94004     68.42941
    6.7799      60.52437     34.29233      26.95906     68.58466
    6.7895       60.9395     34.36678      26.97519     68.73356
    6.7991      61.32316     34.43879      26.99094     68.87758
    6.8087      61.66371     34.50991      27.00817     69.01982
    6.8183      61.95428      34.5822      27.02574     69.16439
    6.8279      62.18797     34.65618      27.04536     69.31237
    6.8375      62.37051     34.73211       27.0683     69.46423
    6.8471      62.51744      34.8104      27.10269     69.62081
    6.8567      62.65667     34.89215      27.16378     69.78429
    6.8663      62.81795     34.97659        27.261     69.95319
    6.8759      63.02606     35.06139      27.39706     70.12279
    6.8855       63.2859     35.14649      27.58072     70.29298
    6.8951      63.60128     35.23215      27.83768      70.4643
    6.9047       63.9502     35.31976      28.18206     70.63953
    6.9143      64.26783      35.4125      28.57612       70.825
    6.9239       64.5144     35.51304      28.94901     71.02609
    6.9335      64.71157     35.62272      29.24829     71.24544
    6.9431      64.88626     35.74367      29.48535     71.48734
    6.9527      65.04865     35.87791      29.66306     71.75582
    6.9622      65.23599      36.0232      29.77985     72.04641
    6.9718      65.47875     36.17654      29.86285     72.35308
    6.9814      65.79265     36.33297      29.92398     72.66593
     6.991      66.17065     36.47991      29.97869     72.95982
    7.0006      66.59998     36.60836       30.0377     73.21671
    7.0102      67.08444     36.71673      30.10075     73.43346
    7.0198      67.59939     36.80436      30.16369     73.60873
    7.0294      68.11244     36.87722       30.2244     73.75445
     7.039      68.59099     36.94178      30.28117     73.88355
    7.0486      69.01511     36.99973      30.33354     73.99947
    7.0582      69.38915     37.05421      30.38128     74.10842
    7.0678      69.73905     37.10658      30.42504     74.21316
    7.0774       70.0822     37.15649      30.46501     74.31297
     7.087      70.42431     37.20349      30.50146     74.40697
    7.0966      70.77771     37.24833      30.53585     74.49666
    7.1062      71.12525     37.29319      30.56798     74.58637
    7.1158      71.45866      37.3382      30.59938      74.6764
    7.1254      71.76373     37.38439      30.63234     74.76879
     7.135      72.01954     37.43599      30.66606     74.87197
    7.1446      72.23466     37.50084      30.70138     75.00168
    7.1542      72.41824     37.58219      30.73935     75.16439
    7.1638      72.57776     37.67574      30.77837     75.35148
    7.1734      72.72224       37.781      30.81702     75.56199
     7.183      72.85746      37.8984      30.85656      75.7968
    7.1926      72.98945     38.01976      30.89963     76.03952
    7.2022      73.11941      38.1393      30.94728      76.2786
    7.2118      73.24557      38.2529       31.0011     76.50579
    7.2214      73.37427     38.35881      31.06338     76.71761
     7.231      73.51349     38.46043      31.14272     76.92087
    7.2405      73.67163     38.56616      31.24888     77.13232
    7.2501      73.87027     38.67791      31.41895     77.35581
    7.2597      74.14184     38.79408      31.71217     77.58816
    7.2693       74.5367     38.91552       32.1818     77.83104
    7.2789      75.12222     39.03817      32.87196     78.07634
    7.2885      75.93348     39.16755      33.83832     78.33509
    7.2981      76.91842      39.3065      35.09396     78.61299
    7.3077      78.00062     39.45385      36.47779     78.90771
    7.3173      79.06941      39.6217      37.77069     79.24339
    7.3269      80.00096     39.81478      38.82731     79.62956
    7.3365      80.75394     40.01596      39.60084     80.03192
    7.3461      81.32923     40.21003      40.11673     80.42006
    7.3557      81.76952     40.38332      40.41723     80.76664
    7.3653      82.16761     40.52858      40.58247     81.05716
    7.3749      82.60069     40.64953      40.68209     81.29906
    7.3845      83.07596     40.75095      40.75297      81.5019
    7.3941      83.56634     40.83414      40.81593     81.66829
    7.4037      84.05594      40.9084      40.87928      81.8168
    7.4133      84.56043      40.9958      40.95175     81.99161
    7.4229      85.09594     41.10595      41.03506      82.2119
    7.4325      85.66239     41.24891      41.12971     82.49781
    7.4421       86.2456     41.43598      41.23621     82.87197
    7.4517      86.81845     41.66693      41.35054     83.33386
    7.4613      87.35754     41.92447      41.46912     83.84893
    7.4709        87.856     42.17971      41.58834     84.35943
    7.4805      88.31964     42.41851      41.71029     84.83702
    7.4901       88.7653     42.63477      41.83265     85.26955
    7.4997      89.18879     42.82888       41.9544     85.65776
    7.5092      89.56685     43.00501      42.08495     86.01003
    7.5188      89.92819     43.16843      42.22917     86.33686
    7.5284      90.29947     43.32514      42.40298     86.65029
     7.538       90.6613     43.47496      42.63729     86.94993
    7.5476       91.0189     43.63017      42.97234     87.26034
    7.5572      91.40554     43.81143      43.44006     87.62286
    7.5668      91.83713     44.00678      44.05594     88.01357
    7.5764      92.30808     44.20425      44.82567      88.4085
     7.586       92.8021     44.41524      45.71304     88.83047
    7.5956      93.29204      44.6474      46.72668     89.29479
    7.6052      93.77098     44.91024      47.84948     89.82049
    7.6148      94.24186     45.21436      48.91506     90.42871
    7.6244      94.70161     45.55351      49.83754     91.10701
     7.634      95.15048     45.90862      50.63179     91.81723
    7.6436      95.58009     46.25673      51.29789     92.51346
    7.6532      96.00139     46.57091       51.8449     93.14182
    7.6628      96.43622     46.84487      52.28447     93.68974
    7.6724      96.88785     47.08599      52.64087     94.17198
     7.682      97.34956     47.31324      52.93841     94.62647
    7.6916      97.81824      47.5419      53.19436     95.08381
    7.7012      98.28858     47.77836       53.4253     95.55672
    7.7108      98.75112     48.02702      53.64381     96.05405
    7.7204      99.21324     48.28874      53.84927     96.57747
      7.73      99.68552     48.55973      54.03906     97.11946
    7.7396      100.1693     48.83272      54.21367     97.66545
    7.7492      100.6643      49.0998      54.37301      98.1996
    7.7588      101.1469     49.33795      54.52386      98.6759
    7.7684      101.5956     49.53613      54.67425     99.07226
     7.778      102.0225     49.70348      54.82342     99.40696
    7.7875      102.4603     49.84222      54.97086     99.68443
    7.7971      102.9026     49.95764      55.12054     99.91528
    7.8067      103.3388     50.06655      55.27135     100.1331
    7.8163      103.7789     50.17643      55.41752     100.3529
    7.8259      104.2301     50.28739      55.55593     100.5748
    7.8355      104.7026     50.40525      55.68963     100.8105
    7.8451       105.181     50.53372      55.81837     101.0674
    7.8547      105.6298     50.67738      55.94025     101.3548
    7.8643      106.0399     50.84656      56.05727     101.6931
    7.8739      106.4184      51.0404      56.17045     102.0808
    7.8835      106.7603     51.25572      56.28124     102.5114
    7.8931      107.0743     51.49367      56.38934     102.9873
    7.9027      107.3703     51.75239      56.49774     103.5048
    7.9123      107.6584     52.02447      56.60901     104.0489
    7.9219       107.933     52.29727      56.72072     104.5945
    7.9315      108.1797      52.5688      56.83514     105.1376
    7.9411      108.4024     52.83424      56.95857     105.6685
    7.9507      108.6072     53.07826      57.09129     106.1565
    7.9603      108.7982     53.29797      57.23076     106.5959
    7.9699      108.9809      53.5024      57.37571     107.0048
    7.9795      109.1623     53.69822      57.52292     107.3964
    7.9891      109.3537     53.88209      57.67434     107.7642
    7.9987      109.5662     54.05772      57.82921     108.1154
    8.0083      109.8101     54.24577      57.98419     108.4915
    8.0179      110.1003     54.45628      58.13656     108.9126
    8.0275      110.4348     54.68351      58.28339      109.367
    8.0371      110.8036     54.91581      58.42242     109.8316
    8.0467      111.1717     55.14925       58.5597     110.2985
    8.0562      111.5149     55.38391      58.70308     110.7678
    8.0658      111.8459     55.60636      58.84473     111.2127
    8.0754      112.1699     55.80411      58.98045     111.6082
     8.085      112.5002     55.97715      59.11074     111.9543
    8.0946      112.8582     56.13139      59.23104     112.2628
    8.1042       113.271     56.26716      59.34274     112.5343
    8.1138       113.765     56.38811      59.44622     112.7762
    8.1234      114.3159     56.50705       59.5398     113.0141
     8.133       114.873     56.63102      59.62501      113.262
    8.1426      115.4326     56.76312      59.70576     113.5262
    8.1522      115.9942     56.90686       59.7896     113.8137
    8.1618      116.5483     57.05938      59.88744     114.1188
    8.1714      117.1078     57.21569      60.00404     114.4314
     8.181      117.6396     57.37561      60.16456     114.7512
    8.1906      118.1185     57.53808      60.39579     115.0762
    8.2002        118.56     57.70485       60.7107     115.4097
    8.2098      118.9349     57.89006      61.10306     115.7801
    8.2194      119.2234     58.10407      61.52865     116.2081
     8.229      119.4515     58.35273      61.92948     116.7055
    8.2386      119.6432     58.63259      62.28338     117.2652
    8.2482      119.8214     58.92899      62.59159      117.858
    8.2578      120.0151     59.22719      62.83731     118.4544
    8.2674       120.245     59.52268      63.02354     119.0454
     8.277      120.5257     59.80879      63.15819     119.6176
    8.2866      120.8442     60.07527      63.24331     120.1505
    8.2962      121.1716      60.3187      63.30454     120.6374
    8.3058      121.4843     60.55073      63.35233     121.1015
    8.3154      121.7739     60.77997      63.38343     121.5599
     8.325      122.0407     60.99787      63.41034     121.9957
    8.3345      122.2776     61.20143      63.43876     122.4029
    8.3441      122.4927     61.38957      63.47256     122.7791
    8.3537       122.697     61.56605      63.51539     123.1321
    8.3633      122.9014     61.74256      63.56733     123.4851
    8.3729      123.1237     61.94262      63.62815     123.8852
    8.3825       123.367     62.18056      63.70023     124.3611
    8.3921      123.6463     62.44557      63.77945     124.8911
    8.4017      123.9612      62.7287      63.86241     125.4574
    8.4113      124.2842     63.03045      63.94971     126.0609
    8.4209      124.5986     63.35121      64.03699     126.7024
    8.4305      124.8994     63.65871      64.12379     127.3174
    8.4401      125.2032     63.93027      64.21197     127.8605
    8.4497       125.528     64.17254      64.30641     128.3451
    8.4593      125.8756      64.3886       64.4223     128.7772
    8.4689      126.2697     64.58572      64.59097     129.1714
    8.4785      126.7434     64.77148      64.87768      129.543
    8.4881      127.3206     64.96171      65.30159     129.9234
    8.4977        128.02     65.16416      65.83747     130.3283
    8.5073      128.8386     65.38502      66.45245       130.77
    8.5169      129.7229     65.62981      67.10409     131.2596
    8.5265      130.5925     65.91115      67.72183     131.8223
    8.5361       131.404     66.23894       68.2403     132.4779
    8.5457      132.1205     66.59629      68.64824     133.1926
    8.5553      132.7256     66.96427      68.93618     133.9285
    8.5649      133.2388     67.32809      69.12321     134.6562
    8.5745      133.6846     67.67951      69.25623      135.359
    8.5841      134.0952     68.01289      69.36213     136.0258
    8.5937      134.4952     68.31962       69.4487     136.6392
    8.6032      134.9032     68.59775      69.52919     137.1955
    8.6128      135.3376     68.84368      69.60823     137.6874
    8.6224      135.8301     69.06055      69.68584     138.1211
     8.632      136.3866     69.25396      69.76564     138.5079
    8.6416      136.9833     69.42135      69.84807     138.8427
    8.6512       137.589     69.56985      69.93478     139.1397
    8.6608      138.1865      69.7099      70.02546     139.4198
    8.6704      138.7601     69.84834      70.11416     139.6967
      8.68      139.2774     69.99127      70.20143     139.9825
    8.6896      139.7404     70.14227      70.28789     140.2845
    8.6992       140.151     70.30282      70.37187     140.6056
    8.7088      140.5098     70.47712      70.45374     140.9542
    8.7184      140.8515     70.67519      70.53469     141.3504
     8.728      141.2252     70.90621      70.61758     141.8124
    8.7376      141.6497     71.16854      70.70477     142.3371
    8.7472      142.1199     71.44795      70.80865     142.8959
    8.7568      142.6123     71.74404      70.94465     143.4881
    8.7664      143.1127     72.06879      71.13009     144.1376
     8.776      143.5984     72.42665      71.36923     144.8533
    8.7856      144.0283     72.82287      71.67913     145.6457
    8.7952      144.4108       73.246      72.07983      146.492
    8.8048      144.7707     73.67025      72.52083     147.3405
    8.8144      145.1145     74.08346      72.93182     148.1669
     8.824      145.4519     74.47755      73.28831     148.9551
    8.8336      145.7937     74.84498      73.60389       149.69
    8.8432       146.156     75.19179      73.88245     150.3836
    8.8528      146.5498     75.52134      74.11187     151.0427
    8.8624      146.9695     75.83129      74.29973     151.6626
    8.8719      147.4071     76.13024      74.47061     152.2605
    8.8815      147.8495     76.42208      74.63782     152.8442
    8.8911      148.2919     76.70859      74.80616     153.4172
    8.9007      148.7505     76.98362      74.96946     153.9672
    8.9103      149.2245     77.24891       75.1224     154.4978
    8.9199       149.694     77.51473      75.26621     155.0295
    8.9295        150.17     77.76326       75.3961     155.5265
    8.9391      150.6719     77.98276      75.51136     155.9655
    8.9487      151.1875      78.1793      75.61461     156.3586
    8.9583      151.7045     78.37206      75.70579     156.7441
    8.9679      152.2096     78.58938      75.78452     157.1788
    8.9775      152.6675     78.85426       75.8566     157.7085
    8.9871      153.0616     79.17449      75.92406      158.349
    8.9967      153.4011     79.52296      75.98673     159.0459
    9.0063      153.7015     79.88348      76.04688      159.767
    9.0159      153.9861     80.24631      76.10572     160.4926
    9.0255      154.2709     80.58727      76.16488     161.1745
    9.0351      154.5683     80.89192       76.2251     161.7838
    9.0447      154.8989      81.1474      76.28549     162.2948
    9.0543      155.2702     81.36617      76.34883     162.7323
    9.0639      155.6661     81.56596      76.41549     163.1319
    9.0735      156.0734     81.75053      76.48355     163.5011
    9.0831      156.4764      81.9287      76.55479     163.8574
    9.0927      156.8593     82.11602      76.63155      164.232
    9.1023      157.2147     82.32926      76.71076     164.6585
    9.1119      157.5577     82.57397      76.78965     165.1479
    9.1215      157.9154     82.85435      76.86703     165.7087
    9.1311      158.2996     83.16098      76.94202      166.322
    9.1407      158.7213     83.47122      77.01409     166.9424
    9.1502      159.1948     83.76628      77.08405     167.5326
    9.1598      159.7122     84.02865      77.15303     168.0573
    9.1694       160.242     84.25123      77.22006     168.5025
     9.179      160.8051     84.44562      77.28647     168.8912
    9.1886      161.4053     84.62363      77.35201     169.2473
    9.1982      161.9971     84.79275      77.41722     169.5855
    9.2078      162.5637     84.96168      77.48434     169.9234
    9.2174      163.0993     85.13257      77.55803     170.2651
     9.227      163.6086      85.3115      77.64702      170.623
    9.2366      164.0865     85.50004      77.76088     171.0001
    9.2462      164.5327     85.69579      77.90536     171.3916
    9.2558      164.9649      85.8919      78.08598     171.7838
    9.2654      165.3815     86.07629      78.31853     172.1526
     9.275      165.8015      86.2476      78.61472     172.4952
    9.2846      166.2515     86.40769      78.96362     172.8154
    9.2942      166.7137      86.5534      79.35581     173.1068
    9.3038      167.1668     86.68856      79.77106     173.3771
    9.3134      167.6165     86.82034      80.21075     173.6407
     9.323      168.0483     86.95708      80.70505     173.9142
    9.3326      168.4358       87.106      81.24748      174.212
    9.3422      168.7934      87.2751      81.84796     174.5502
    9.3518      169.1324     87.47384      82.46394     174.9477
    9.3614      169.4536     87.70398      83.01325      175.408
     9.371      169.7665     87.95475      83.47151     175.9095
    9.3806      170.0872     88.20939       83.8138     176.4188
    9.3902       170.427     88.45298      84.04017      176.906
    9.3998       170.774     88.68327      84.18276     177.3665
    9.4094      171.1163     88.90019      84.28431     177.8004
    9.4189      171.4393     89.10238      84.37437     178.2048
    9.4285      171.7409     89.30421      84.45527     178.6084
    9.4381      172.0532     89.50509      84.52922     179.0102
    9.4477      172.4064      89.6886      84.60115     179.3772
    9.4573      172.8165     89.84968      84.67457     179.6994
    9.4669      173.3045     89.99333      84.74904     179.9867
    9.4765      173.8641     90.12236      84.82527     180.2447
    9.4861      174.4756     90.24063      84.90649     180.4813
    9.4957      175.1159     90.35186       84.9915     180.7037
    9.5053      175.7541     90.45749      85.07751      180.915
    9.5149      176.3922     90.55928      85.16766     181.1186
    9.5245      177.0184     90.66054      85.26377     181.3211
    9.5341      177.6111     90.76468      85.36368     181.5294
    9.5437      178.1548     90.87627      85.47022     181.7525
    9.5533      178.6475     91.00123       85.6019     182.0025
    9.5629      179.0971     91.13664       85.7692     182.2733
    9.5725       179.522     91.28059      85.97565     182.5612
    9.5821       179.921     91.43048      86.23346      182.861
    9.5917      180.2757     91.58296      86.57181     183.1659
    9.6013      180.5977      91.7368      86.96211     183.4736
    9.6109      180.8998     91.89447      87.31502     183.7889
    9.6205      181.1987     92.06236      87.61884     184.1247
    9.6301      181.5119     92.24481      87.89055     184.4896
    9.6397      181.8491       92.441      88.11402      184.882
    9.6493       182.246      92.6513      88.29083     185.3026
    9.6589      182.7171      92.8754      88.44014     185.7508
    9.6685       183.253     93.10108      88.57952     186.2022
    9.6781      183.8604     93.33049      88.71758      186.661
    9.6877      184.5052     93.57948      88.86201      187.159
    9.6972      185.1602     93.84479      89.02109     187.6896
    9.7068      185.7908     94.11635      89.19415     188.2327
    9.7164       186.384     94.39278      89.37542     188.7856
     9.726      186.9394     94.65924      89.55931     189.3185
    9.7356       187.445     94.89568      89.74513     189.7914
    9.7452      187.9369     95.09857      89.94165     190.1971
    9.7548      188.4483     95.27289      90.17335     190.5458
    9.7644      188.9986     95.43221      90.46279     190.8644
     9.774      189.6164       95.596      90.84129      191.192
    9.7836      190.3224     95.77466      91.34014     191.5493
    9.7932      191.1096     95.97846       91.9946     191.9569
    9.8028      191.9901     96.21614      92.83263     192.4323
    9.8124      192.9398     96.48075      93.79071     192.9615
     9.822      1.033667    0.3093419      1.134212    0.6186837
